id,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,district
21093,93,2,2,324000,3484,San Andrés
21092,85,1,1,240000,2824,San Andrés
21091,72,2,2,170000,2361,San Andrés
21090,99,3,2,229000,2313,Los Rosales
21089,112,3,2,299000,2670,Butarque
21088,144,4,2,268000,1861,Butarque
21087,76,3,2,198307,2609,Los Ángeles
21086,77,3,2,199306,2588,Los Ángeles
21085,103,3,2,235293,2284,Butarque
21084,105,2,2,232695,2216,Butarque
21083,105,3,2,235815,2246,Butarque
21082,106,3,2,250356,2362,Butarque
21081,105,3,2,235305,2241,Butarque
21080,105,3,2,234990,2238,Butarque
21079,103,3,2,235815,2289,Butarque
21078,103,3,2,236227,2293,Butarque
21077,105,3,2,234990,2238,Butarque
21076,103,3,2,235293,2284,Butarque
21075,114,3,2,253291,2222,Butarque
21074,103,3,2,235172,2283,Butarque
21073,106,3,2,252891,2386,Butarque
21072,105,3,2,236154,2249,Butarque
21071,103,3,2,236227,2293,Butarque
21070,98,2,2,228208,2329,Butarque
21069,105,3,2,235402,2242,Butarque
21068,111,3,2,285900,2576,San Andrés
21067,88,3,2,270800,3077,San Andrés
21066,91,3,2,271200,2980,San Andrés
21065,98,3,2,264000,2694,San Andrés
21064,98,3,2,257700,2630,San Andrés
21063,98,3,2,248300,2534,San Andrés
21062,113,4,2,290400,2570,San Andrés
21061,115,4,2,292200,2541,San Andrés
21060,95,3,2,261100,2748,San Andrés
21059,98,3,2,258300,2636,San Andrés
21058,60,2,1,130000,2167,San Cristóbal
21057,130,2,1,215000,1654,San Andrés
21056,70,3,1,129000,1843,Los Rosales
21055,76,3,2,196541,2586,Los Ángeles
21054,70,3,1,130000,1857,Villaverde
21053,63,3,1,69900,1110,San Cristóbal
21052,51,3,1,115000,2255,San Andrés
21051,90,2,1,139000,1544,San Andrés
21050,55,2,1,109000,1982,Los Rosales
21049,73,3,1,115000,1575,Los Ángeles
21048,58,2,1,108300,1867,San Andrés
21047,82,3,1,163000,1988,Los Ángeles
21046,95,3,1,177000,1863,San Andrés
21045,97,4,1,160000,1649,Los Rosales
21044,65,2,1,126000,1938,Los Rosales
21043,56,3,1,95000,1696,Butarque
21042,122,3,2,205000,1680,Butarque
21041,50,2,1,105000,2100,Los Rosales
21040,109,4,2,149000,1367,Los Rosales
21039,85,4,2,155000,1824,Los Rosales
21038,122,3,2,280000,2295,Los Rosales
21037,56,3,1,89000,1589,Butarque
21036,56,2,1,125900,2248,Villaverde
21035,56,2,1,79000,1411,Villaverde
21034,110,3,2,240000,2182,Butarque
21033,100,3,2,205000,2050,Butarque
21032,68,2,1,104000,1529,Los Rosales
21031,92,3,1,136000,1478,San Andrés
21030,56,3,1,100000,1786,Butarque
21029,60,2,1,135000,2250,San Andrés
21028,64,2,1,112000,1750,Los Rosales
21027,89,2,2,170000,1910,Los Ángeles
21026,91,2,2,173000,1901,Los Ángeles
21025,72,3,1,93556,1299,Los Rosales
21024,90,3,2,234990,2611,Butarque
21023,67,2,1,148000,2209,San Andrés
21022,79,4,1,129900,1644,Los Ángeles
21021,89,3,1,165000,1854,Los Ángeles
21020,72,2,1,135000,1875,San Andrés
21019,93,3,2,147000,1581,Villaverde
21018,75,3,1,130000,1733,Villaverde
21017,72,3,1,93556,1299,Villaverde
21016,56,3,1,100000,1786,Butarque
21015,55,2,1,82000,1491,San Andrés
21014,108,3,1,152000,1407,Villaverde
21013,70,2,1,119000,1700,Villaverde
21012,59,2,1,110000,1864,Villaverde
21011,152,3,2,340000,2237,Villaverde
21010,100,3,2,185000,1850,Los Ángeles
21009,124,3,2,369000,2976,San Andrés
21008,81,3,1,175000,2160,Los Ángeles
21007,122,4,2,159000,1303,San Cristóbal
21006,102,3,2,210000,2059,Los Ángeles
21005,59,3,1,90000,1525,Los Ángeles
21004,66,2,1,99000,1500,San Andrés
21003,95,2,2,145000,1526,San Andrés
21002,105,4,2,251650,2397,Butarque
21001,76,3,1,107300,1412,Villaverde
21000,61,3,1,123000,2016,Villaverde
20999,96,4,1,159000,1656,Los Ángeles
20998,63,2,1,127500,2024,Los Rosales
20997,55,2,1,96600,1756,San Andrés
20996,97,3,2,189000,1948,Los Ángeles
20995,83,3,1,159000,1916,San Andrés
20994,79,3,1,162000,2051,Los Rosales
20993,105,3,2,238000,2267,Butarque
20992,48,2,1,97500,2031,Villaverde
20991,80,3,1,128000,1600,Los Rosales
20990,61,3,1,95000,1557,San Cristóbal
20989,59,2,1,132000,2237,Los Rosales
20988,59,2,1,124000,2102,San Andrés
20987,70,3,1,107000,1529,Villaverde
20986,134,4,2,295000,2201,Villaverde
20985,63,3,1,72000,1143,Villaverde
20984,63,3,1,100000,1587,Villaverde
20983,158,3,2,289900,1835,Villaverde
20982,78,3,1,129900,1665,Los Ángeles
20981,62,2,1,128000,2065,Los Ángeles
20980,112,4,2,380000,3393,Butarque
20979,88,3,1,129500,1472,Villaverde
20978,48,1,1,85000,1771,San Andrés
20977,70,2,1,97500,1393,San Cristóbal
20976,70,2,1,138000,1971,San Andrés
20975,119,3,2,269000,2261,Butarque
20974,84,3,2,225000,2679,Villaverde
20973,150,4,2,268000,1787,Villaverde
20972,117,2,1,149000,1274,San Andrés
20971,89,3,2,199000,2236,Villaverde
20970,89,3,2,262000,2944,Villaverde
20969,85,3,1,149000,1753,Villaverde
20968,66,3,1,107500,1629,Villaverde
20967,103,3,2,234927,2281,Butarque
20966,80,4,2,135000,1688,Los Rosales
20965,76,2,2,240000,3158,Vicálvaro
20964,108,3,2,360000,3333,Vicálvaro
20963,95,3,2,240000,2526,Vicálvaro
20962,66,3,1,130000,1970,Ambroz
20961,65,3,1,122000,1877,Ambroz
20960,60,2,1,137000,2283,Casco Histórico de Vicálvaro
20959,70,3,1,250000,3571,Ambroz
20958,117,2,2,249000,2128,Casco Histórico de Vicálvaro
20957,80,2,2,240000,3000,El Cañaveral - Los Berrocales
20956,113,3,2,286000,2531,El Cañaveral - Los Berrocales
20955,60,2,1,109000,1817,Ambroz
20954,61,2,1,125000,2049,Casco Histórico de Vicálvaro
20953,129,3,2,249000,1930,El Cañaveral - Los Berrocales
20952,76,1,1,180000,2368,El Cañaveral - Los Berrocales
20951,70,3,1,155000,2214,Vicálvaro
20950,63,3,1,138000,2190,Vicálvaro
20949,166,4,3,442000,2663,El Cañaveral - Los Berrocales
20948,167,4,3,446000,2671,El Cañaveral - Los Berrocales
20947,173,4,3,440000,2543,El Cañaveral - Los Berrocales
20946,73,3,1,123800,1696,Ambroz
20945,70,3,1,112000,1600,Casco Histórico de Vicálvaro
20944,71,3,1,162000,2282,Ambroz
20943,50,2,1,108000,2160,Casco Histórico de Vicálvaro
20942,92,2,2,255000,2772,Ambroz
20941,105,2,2,248900,2370,El Cañaveral - Los Berrocales
20940,73,3,1,155000,2123,Ambroz
20939,285,4,3,339841,1192,El Cañaveral - Los Berrocales
20938,268,4,3,338066,1261,El Cañaveral - Los Berrocales
20937,268,4,3,337631,1260,El Cañaveral - Los Berrocales
20936,87,2,1,169000,1943,Casco Histórico de Vicálvaro
20935,60,3,1,107500,1792,Ambroz
20934,75,2,1,191000,2547,Ambroz
20933,70,2,1,165000,2357,Vicálvaro
20932,48,2,1,119900,2498,Vicálvaro
20931,62,2,1,130000,2097,Vicálvaro
20930,143,4,3,276822,1936,El Cañaveral - Los Berrocales
20929,86,2,2,250000,2907,Valdebernardo - Valderribas
20928,78,2,2,210000,2692,Valdebernardo - Valderribas
20927,137,3,2,545000,3978,Valdebernardo - Valderribas
20926,111,3,2,223050,2009,El Cañaveral - Los Berrocales
20925,113,3,2,218930,1937,El Cañaveral - Los Berrocales
20924,83,3,2,215300,2594,El Cañaveral - Los Berrocales
20923,137,2,1,296500,2164,Casco Histórico de Vicálvaro
20922,102,3,2,289000,2833,El Cañaveral - Los Berrocales
20921,125,3,2,278000,2224,Valdebernardo - Valderribas
20920,87,3,1,194000,2230,Vicálvaro
20919,126,4,2,415000,3294,Vicálvaro
20918,110,3,2,290000,2636,Vicálvaro
20917,60,2,1,119900,1998,Casco Histórico de Vicálvaro
20916,275,5,2,385000,1400,Casco Histórico de Vicálvaro
20915,95,2,2,269900,2841,Valdebernardo - Valderribas
20914,85,3,1,194000,2282,Casco Histórico de Vicálvaro
20913,106,3,2,278000,2623,Vicálvaro
20912,130,4,2,455000,3500,Vicálvaro
20911,91,2,2,269900,2966,Valdebernardo - Valderribas
20910,110,3,2,290000,2636,Valdebernardo - Valderribas
20909,73,3,1,142000,1945,Casco Histórico de Vicálvaro
20908,108,3,3,329000,3046,Valdebernardo - Valderribas
20907,96,2,2,279000,2906,El Cañaveral - Los Berrocales
20906,119,3,1,293000,2462,Valdebernardo - Valderribas
20905,126,3,2,317000,2516,Valdebernardo - Valderribas
20904,80,3,1,145000,1812,Ambroz
20903,64,2,1,125000,1953,Ambroz
20902,96,3,2,268000,2792,El Cañaveral - Los Berrocales
20901,60,2,1,159000,2650,Casco Histórico de Vicálvaro
20900,120,4,1,239000,1992,Casco Histórico de Vicálvaro
20899,87,2,2,245000,2816,El Cañaveral - Los Berrocales
20898,54,1,1,170000,3148,El Cañaveral - Los Berrocales
20897,102,3,2,255500,2505,El Cañaveral - Los Berrocales
20896,116,3,2,293500,2530,El Cañaveral - Los Berrocales
20895,127,3,3,323000,2543,El Cañaveral - Los Berrocales
20894,122,2,2,236000,1934,El Cañaveral - Los Berrocales
20893,154,3,2,299900,1947,El Cañaveral - Los Berrocales
20892,97,2,2,238000,2454,El Cañaveral - Los Berrocales
20891,86,2,2,260000,3023,Casco Histórico de Vicálvaro
20890,82,2,2,243000,2963,Casco Histórico de Vicálvaro
20889,112,3,2,324000,2893,Casco Histórico de Vicálvaro
20888,108,3,2,323000,2991,Casco Histórico de Vicálvaro
20887,100,3,2,243000,2430,El Cañaveral - Los Berrocales
20886,130,3,2,496000,3815,Casco Histórico de Vicálvaro
20885,128,3,2,356000,2781,Casco Histórico de Vicálvaro
20884,105,3,2,229000,2181,El Cañaveral - Los Berrocales
20883,59,2,1,90000,1525,Ambroz
20882,100,3,2,269900,2699,Ambroz
20881,177,4,3,360000,2034,El Cañaveral - Los Berrocales
20880,103,2,2,247800,2406,Casco Histórico de Vicálvaro
20879,106,3,2,260000,2453,El Cañaveral - Los Berrocales
20878,115,3,2,305000,2652,El Cañaveral - Los Berrocales
20877,96,2,2,269000,2802,El Cañaveral - Los Berrocales
20876,125,3,2,353000,2824,El Cañaveral - Los Berrocales
20875,106,2,2,249900,2358,El Cañaveral - Los Berrocales
20874,113,3,2,286038,2531,El Cañaveral - Los Berrocales
20873,105,3,3,225000,2143,Valdebernardo - Valderribas
20872,57,2,1,115000,2018,Vicálvaro
20871,51,2,1,110000,2157,Vicálvaro
20870,77,3,1,151300,1965,Vicálvaro
20869,63,3,1,145000,2302,Vicálvaro
20868,60,3,1,135000,2250,Vicálvaro
20867,95,3,2,225000,2368,Vicálvaro
20866,124,4,2,286000,2306,Valdebernardo - Valderribas
20865,149,4,3,334000,2242,El Cañaveral - Los Berrocales
20864,149,4,3,343000,2302,El Cañaveral - Los Berrocales
20863,63,3,1,139900,2221,Ambroz
20862,248,4,3,348000,1403,El Cañaveral - Los Berrocales
20861,205,3,3,350000,1707,El Cañaveral - Los Berrocales
20860,66,3,1,138000,2091,Ambroz
20859,66,3,1,135000,2045,Casco Histórico de Vicálvaro
20858,68,3,1,138500,2037,Casco Histórico de Vicálvaro
20857,63,3,1,122000,1937,Ambroz
20856,85,3,2,224000,2635,Valdebernardo - Valderribas
20855,68,3,1,135000,1985,Casco Histórico de Vicálvaro
20854,83,2,2,210000,2530,Ambroz
20853,66,3,1,165000,2500,Ambroz
20852,60,3,1,132000,2200,Ambroz
20851,60,2,1,125000,2083,Ambroz
20850,105,2,2,223900,2132,El Cañaveral - Los Berrocales
20849,64,1,1,166000,2594,El Cañaveral - Los Berrocales
20848,61,3,1,130000,2131,Ambroz
20847,100,3,2,198958,1990,El Cañaveral - Los Berrocales
20846,149,3,3,336403,2258,El Cañaveral - Los Berrocales
20845,149,3,3,333279,2237,El Cañaveral - Los Berrocales
20844,61,3,1,125000,2049,Vicálvaro
20843,74,3,3,190000,2568,Vicálvaro
20842,98,3,2,326000,3327,Valdebernardo - Valderribas
20841,106,4,2,295000,2783,Vicálvaro
20840,103,3,2,267000,2592,El Cañaveral - Los Berrocales
20839,129,3,2,260000,2016,El Cañaveral - Los Berrocales
20838,100,2,2,264000,2640,Valdebernardo - Valderribas
20837,56,2,1,110000,1964,Casco Histórico de Vicálvaro
20836,104,3,2,212000,2038,Casco Histórico de Vicálvaro
20835,54,2,1,115000,2130,Casco Histórico de Vicálvaro
20834,100,3,3,269900,2699,Ambroz
20833,113,3,2,299999,2655,El Cañaveral - Los Berrocales
20832,65,3,1,135000,2077,Ambroz
20831,166,4,3,446000,2687,El Cañaveral - Los Berrocales
20830,173,4,3,465000,2688,El Cañaveral - Los Berrocales
20829,173,4,3,457000,2642,El Cañaveral - Los Berrocales
20828,71,2,1,165000,2324,Casco Histórico de Vicálvaro
20827,91,2,2,270000,2967,Valdebernardo - Valderribas
20826,94,2,2,221000,2351,El Cañaveral - Los Berrocales
20825,94,2,2,208000,2213,El Cañaveral - Los Berrocales
20824,94,2,2,211000,2245,El Cañaveral - Los Berrocales
20823,91,2,2,202000,2220,El Cañaveral - Los Berrocales
20822,94,2,2,240000,2553,El Cañaveral - Los Berrocales
20821,125,3,2,333000,2664,El Cañaveral - Los Berrocales
20820,60,2,1,135000,2250,Casco Histórico de Vicálvaro
20819,265,4,3,340870,1286,El Cañaveral - Los Berrocales
20818,265,4,3,340700,1286,El Cañaveral - Los Berrocales
20817,128,4,2,374000,2922,El Cañaveral - Los Berrocales
20816,88,2,2,222000,2523,El Cañaveral - Los Berrocales
20815,128,4,2,293000,2289,El Cañaveral - Los Berrocales
20814,102,3,2,284000,2784,El Cañaveral - Los Berrocales
20813,88,2,2,222000,2523,El Cañaveral - Los Berrocales
20812,109,3,2,321000,2945,El Cañaveral - Los Berrocales
20811,89,2,2,270500,3039,El Cañaveral - Los Berrocales
20810,90,2,2,217500,2417,El Cañaveral - Los Berrocales
20809,144,4,2,354500,2462,El Cañaveral - Los Berrocales
20808,107,3,2,253500,2369,El Cañaveral - Los Berrocales
20807,52,1,1,164500,3163,El Cañaveral - Los Berrocales
20806,159,4,2,396500,2494,El Cañaveral - Los Berrocales
20805,122,3,2,383500,3143,El Cañaveral - Los Berrocales
20804,105,3,2,260000,2476,El Cañaveral - Los Berrocales
20803,49,1,1,169500,3459,El Cañaveral - Los Berrocales
20802,84,2,2,227000,2702,El Cañaveral - Los Berrocales
20801,55,1,1,173800,3160,El Cañaveral - Los Berrocales
20800,107,3,2,265000,2477,El Cañaveral - Los Berrocales
20799,113,3,2,285000,2522,El Cañaveral - Los Berrocales
20798,113,3,2,277000,2451,El Cañaveral - Los Berrocales
20797,106,3,2,270000,2547,El Cañaveral - Los Berrocales
20796,117,3,2,283900,2426,El Cañaveral - Los Berrocales
20795,268,4,3,341767,1275,El Cañaveral - Los Berrocales
20794,98,2,2,323000,3296,El Cañaveral - Los Berrocales
20793,98,2,2,323000,3296,El Cañaveral - Los Berrocales
20792,95,2,2,346000,3642,El Cañaveral - Los Berrocales
20791,73,3,1,155000,2123,Vicálvaro
20790,166,4,3,446000,2687,El Cañaveral - Los Berrocales
20789,172,4,3,440000,2558,El Cañaveral - Los Berrocales
20788,173,4,3,465000,2688,El Cañaveral - Los Berrocales
20787,174,4,3,465000,2672,El Cañaveral - Los Berrocales
20786,87,3,2,198172,2278,El Cañaveral - Los Berrocales
20785,89,3,2,201373,2263,El Cañaveral - Los Berrocales
20784,160,4,3,460000,2875,Valdebernardo - Valderribas
20783,115,3,2,320000,2783,Valdebernardo - Valderribas
20782,75,3,2,260000,3467,Valdebernardo - Valderribas
20781,65,2,1,139950,2153,Casco Histórico de Vicálvaro
20780,60,3,1,116000,1933,Ambroz
20779,69,3,1,116000,1681,Casco Histórico de Vicálvaro
20778,42,2,1,104200,2481,Casco Histórico de Vicálvaro
20777,125,3,2,354900,2839,El Cañaveral - Los Berrocales
20776,127,3,2,281900,2220,El Cañaveral - Los Berrocales
20775,125,3,2,402900,3223,El Cañaveral - Los Berrocales
20774,125,3,2,268900,2151,El Cañaveral - Los Berrocales
20773,105,2,2,287900,2742,El Cañaveral - Los Berrocales
20772,125,3,2,391000,3128,El Cañaveral - Los Berrocales
20771,124,3,2,369000,2976,El Cañaveral - Los Berrocales
20770,97,2,2,301000,3103,El Cañaveral - Los Berrocales
20769,97,2,2,299000,3082,El Cañaveral - Los Berrocales
20768,125,3,2,395000,3160,El Cañaveral - Los Berrocales
20767,101,2,2,336000,3327,El Cañaveral - Los Berrocales
20766,125,3,2,386000,3088,El Cañaveral - Los Berrocales
20765,121,3,2,380000,3140,El Cañaveral - Los Berrocales
20764,125,3,2,381000,3048,El Cañaveral - Los Berrocales
20763,96,2,2,319000,3323,El Cañaveral - Los Berrocales
20762,101,2,2,335000,3317,El Cañaveral - Los Berrocales
20761,125,3,2,393000,3144,El Cañaveral - Los Berrocales
20760,121,3,2,382000,3157,El Cañaveral - Los Berrocales
20759,97,2,2,290000,2990,El Cañaveral - Los Berrocales
20758,101,2,2,324000,3208,El Cañaveral - Los Berrocales
20757,125,3,2,389000,3112,El Cañaveral - Los Berrocales
20756,96,2,2,320000,3333,El Cañaveral - Los Berrocales
20755,97,2,2,296000,3052,El Cañaveral - Los Berrocales
20754,122,3,2,367000,3008,El Cañaveral - Los Berrocales
20753,111,2,2,272900,2459,El Cañaveral - Los Berrocales
20752,59,3,1,115000,1949,Casco Histórico de Vicálvaro
20751,65,3,1,150000,2308,Casco Histórico de Vicálvaro
20750,149,3,2,299000,2007,Valdebernardo - Valderribas
20749,128,3,2,326000,2547,El Cañaveral - Los Berrocales
20748,172,3,2,300000,1744,Ambroz
20747,72,3,1,163000,2264,Ambroz
20746,120,3,2,248000,2067,El Cañaveral - Los Berrocales
20745,145,3,2,377000,2600,El Cañaveral - Los Berrocales
20744,91,2,2,233000,2560,El Cañaveral - Los Berrocales
20743,119,3,2,325000,2731,El Cañaveral - Los Berrocales
20742,60,3,1,115000,1917,Ambroz
20741,63,3,1,144500,2294,Ambroz
20740,119,4,2,310000,2605,Valdebernardo - Valderribas
20739,172,4,2,459000,2669,Valdebernardo - Valderribas
20738,105,3,2,285500,2719,El Cañaveral - Los Berrocales
20737,96,3,2,245000,2552,Casco Histórico de Vicálvaro
20736,128,3,2,269900,2109,El Cañaveral - Los Berrocales
20735,158,4,3,410000,2595,El Cañaveral - Los Berrocales
20734,65,3,1,120000,1846,Ambroz
20733,62,2,1,97395,1571,Ambroz
20732,73,3,1,139000,1904,Casco Histórico de Vicálvaro
20731,74,2,1,160000,2162,Ambroz
20730,74,2,1,160000,2162,Ambroz
20729,62,2,1,140000,2258,Ambroz
20728,63,3,1,126000,2000,Ambroz
20727,96,3,1,190000,1979,Casco Histórico de Vicálvaro
20726,62,3,1,127000,2048,Ambroz
20725,82,2,2,196872,2401,Vicálvaro
20724,82,2,2,196872,2401,Vicálvaro
20723,76,2,2,182760,2405,Vicálvaro
20722,76,2,2,182760,2405,Vicálvaro
20721,84,2,1,200616,2388,Vicálvaro
20720,84,2,1,200616,2388,Vicálvaro
20719,64,3,1,138000,2156,Vicálvaro
20718,52,2,1,119900,2306,Casco Histórico de Vicálvaro
20717,79,3,1,149000,1886,Casco Histórico de Vicálvaro
20716,58,1,1,130000,2241,Casco Histórico de Vicálvaro
20715,78,2,2,253000,3244,Valdebernardo - Valderribas
20714,70,3,1,137900,1970,Ambroz
20713,84,2,2,219000,2607,El Cañaveral - Los Berrocales
20712,84,2,2,240000,2857,El Cañaveral - Los Berrocales
20711,160,3,2,347000,2169,Vicálvaro
20710,54,2,1,131000,2426,Vicálvaro
20709,119,3,2,285000,2395,Casco Histórico de Vicálvaro
20708,111,3,2,282950,2549,El Cañaveral - Los Berrocales
20707,57,2,1,138000,2421,Casco Histórico de Vicálvaro
20706,62,2,1,97396,1571,Ambroz
20705,63,2,1,118000,1873,Ambroz
20704,112,3,2,375000,3348,Valdebernardo - Valderribas
20703,98,3,2,290000,2959,Valdebernardo - Valderribas
20702,85,3,1,135000,1588,Ambroz
20701,70,3,1,143000,2043,Casco Histórico de Vicálvaro
20700,69,3,1,126000,1826,Ambroz
20699,125,3,1,225000,1800,Ambroz
20698,350,3,2,420000,1200,Casco Histórico de Vicálvaro
20697,40,1,1,135000,3375,Casco Histórico de Vicálvaro
20696,64,1,1,230000,3594,Valdebernardo - Valderribas
20695,180,6,2,210000,1167,Casco Histórico de Vicálvaro
20694,69,3,1,143000,2072,Vicálvaro
20693,84,2,1,200616,2388,Vicálvaro
20692,110,4,2,260000,2364,Casco Histórico de Vicálvaro
20691,70,3,1,169900,2427,Casco Histórico de Vicálvaro
20690,65,3,1,75600,1163,Ambroz
20689,63,3,1,130000,2063,Ambroz
20688,129,3,2,545000,4225,Valdebernardo - Valderribas
20687,92,3,1,175000,1902,Casco Histórico de Vicálvaro
20686,85,2,2,235000,2765,Ambroz
20685,62,2,1,98000,1581,Casco Histórico de Vicálvaro
20684,130,4,2,410000,3154,El Cañaveral - Los Berrocales
20683,65,3,1,145000,2231,Ambroz
20682,106,2,2,264000,2491,Vicálvaro
20681,100,2,2,264000,2640,Valdebernardo - Valderribas
20680,65,3,1,125000,1923,Ambroz
20679,81,4,2,260000,3210,Casco Histórico de Vicálvaro
20678,94,2,2,238000,2532,Ambroz
20677,95,4,2,210000,2211,Casco Histórico de Vicálvaro
20676,50,1,1,99900,1998,Vicálvaro
20675,105,3,2,340000,3238,Valdebernardo - Valderribas
20674,61,3,1,125000,2049,Vicálvaro
20673,63,3,1,147000,2333,Ambroz
20672,62,2,1,93000,1500,Ambroz
20671,101,3,1,190000,1881,Casco Histórico de Vicálvaro
20670,110,2,2,248000,2255,El Cañaveral - Los Berrocales
20669,110,3,2,340000,3091,Valdebernardo - Valderribas
20668,50,1,1,220000,4400,Casco Histórico de Vicálvaro
20667,105,3,2,335000,3190,Valdebernardo - Valderribas
20666,109,3,2,315000,2890,El Cañaveral - Los Berrocales
20665,110,3,2,285000,2591,Valdebernardo - Valderribas
20664,110,3,2,285000,2591,Valdebernardo - Valderribas
20663,76,3,3,189000,2487,Ambroz
20662,64,3,1,125000,1953,Vicálvaro
20661,53,3,1,147000,2774,Ambroz
20660,53,2,1,165000,3113,Casco Histórico de Vicálvaro
20659,53,3,1,147000,2774,Ambroz
20658,62,2,1,97395,1571,Ambroz
20657,55,3,1,147000,2673,Ambroz
20656,60,3,2,125000,2083,Ambroz
20655,172,3,2,300000,1744,Ambroz
20654,121,3,2,318000,2628,El Cañaveral - Los Berrocales
20653,110,3,2,280000,2545,El Cañaveral - Los Berrocales
20652,119,3,2,263000,2210,El Cañaveral - Los Berrocales
